parcel_id,building_id,overlap_fraction,intersection_area_sqm,distance_m,relationship_type
SYN-P0178,MS-123301331-115341,0.0,0.0,6.823,adjacent_no_overlap
SYN-P0178,MS-123301331-172942,0.07955,32.3116,0.0,crosses_boundary
SYN-P0178,MS-123301331-228405,0.915874,1393.8458,0.0,crosses_boundary
SYN-P0178,MS-123301331-29515,0.477014,140.5085,0.0,crosses_boundary
SYN-P0178,MS-123301331-373598,0.988166,124.0124,0.0,partial_overlap
SYN-P0178,MS-123301331-90092,0.0,0.0,7.193,adjacent_no_overlap
SYN-P0179,MS-123301331-140618,0.048193,121.1972,0.0,crosses_boundary
SYN-P0179,MS-123301331-357944,0.0,0.0,5.364,adjacent_no_overlap
SYN-P0179,MS-123301331-364380,0.0,0.0,8.9,adjacent_no_overlap
SYN-P0179,MS-123301331-367548,0.006744,1.0462,0.0,crosses_boundary
SYN-P0179,MS-123301331-373615,0.736295,384.0331,0.0,crosses_boundary
SYN-P0179,MS-123301331-534717,0.0,0.0,3.963,adjacent_no_overlap
SYN-P0179,MS-123301331-568392,0.0,0.0,4.385,adjacent_no_overlap
SYN-P0179,MS-123301331-64389,0.177937,117.6431,0.0,crosses_boundary
SYN-P0179,MS-123301331-90118,0.257453,179.4256,0.0,crosses_boundary
SYN-P0180,MS-123301331-376878,0.999699,148.0677,0.0,within_parcel
SYN-P0180,MS-123301331-499630,0.119864,233.5373,0.0,crosses_boundary
SYN-P0180,MS-123301331-618545,0.0,0.0,5.049,adjacent_no_overlap
SYN-P0180,MS-123301331-621524,0.352447,31.5965,0.0,crosses_boundary
SYN-P0181,MS-123301331-228445,0.0,0.0,7.938,adjacent_no_overlap
SYN-P0181,MS-123301331-23269,0.191073,161.7393,0.0,crosses_boundary
SYN-P0181,MS-123301331-33068,0.0,0.0,4.259,adjacent_no_overlap
SYN-P0181,MS-123301331-376901,0.989744,76.1142,0.0,partial_overlap
SYN-P0181,MS-123301331-440069,0.024667,13.5544,0.0,crosses_boundary
SYN-P0181,MS-123301331-627486,0.100889,18.6985,0.0,crosses_boundary
SYN-P0182,MS-123301331-103273,0.248778,63.1668,0.0,crosses_boundary
SYN-P0182,MS-123301331-376923,0.872695,353.1484,0.0,crosses_boundary
SYN-P0182,MS-123301331-42029,0.717009,195.5645,0.0,partial_overlap
SYN-P0182,MS-123301331-593023,0.0,0.0,1.619,adjacent_no_overlap
SYN-P0182,MS-123301331-77190,0.614587,830.9728,0.0,crosses_boundary
SYN-P0183,MS-123301331-248576,0.029174,27.9792,0.0,crosses_boundary
SYN-P0183,MS-123301331-298189,0.0,0.0,9.709,adjacent_no_overlap
SYN-P0183,MS-123301331-380093,0.994851,806.2451,0.0,partial_overlap
SYN-P0183,MS-123301331-440106,0.003198,14.9764,0.0,crosses_boundary
SYN-P0183,MS-123301331-443105,0.051099,438.8396,0.0,crosses_boundary
SYN-P0184,MS-123301331-197822,0.0,0.0,8.201,adjacent_no_overlap
SYN-P0184,MS-123301331-301251,0.0,0.0,1.968,adjacent_no_overlap
SYN-P0184,MS-123301331-33010,0.0,0.0,4.87,adjacent_no_overlap
SYN-P0184,MS-123301331-386224,1.0,83.4691,0.0,within_parcel
SYN-P0184,MS-123301331-58174,0.151436,172.809,0.0,crosses_boundary
SYN-P0184,MS-123301331-590264,0.006422,3.7787,0.0,crosses_boundary
SYN-P0184,MS-123301331-796,0.0,0.0,0.521,adjacent_no_overlap
SYN-P0185,MS-123301331-261199,0.0,0.0,7.117,adjacent_no_overlap
SYN-P0185,MS-123301331-386255,1.0,64.7881,0.0,within_parcel
SYN-P0185,MS-123301331-565162,0.0,0.0,2.403,adjacent_no_overlap
SYN-P0185,MS-123301331-618573,0.013644,5.5549,0.0,crosses_boundary
SYN-P0186,MS-123301331-13770,0.012884,2.9236,0.0,crosses_boundary
SYN-P0186,MS-123301331-221935,0.007356,4.0711,0.0,crosses_boundary
SYN-P0186,MS-123301331-389485,0.960163,212.9482,0.0,crosses_boundary
SYN-P0186,MS-123301331-392693,0.059002,89.5582,0.0,crosses_boundary
SYN-P0186,MS-123301331-418312,0.0,0.0,6.879,adjacent_no_overlap
SYN-P0186,MS-123301331-64178,0.0,0.0,0.606,adjacent_no_overlap
SYN-P0187,MS-123301331-121859,0.0,0.0,6.654,adjacent_no_overlap
SYN-P0187,MS-123301331-127394,0.0,0.0,7.669,adjacent_no_overlap
SYN-P0187,MS-123301331-153506,0.0,0.0,6.837,adjacent_no_overlap
SYN-P0187,MS-123301331-348201,0.003742,10.0637,0.0,crosses_boundary
SYN-P0187,MS-123301331-392668,0.922473,868.3592,0.0,crosses_boundary
SYN-P0187,MS-123301331-480779,0.0,0.0,4.909,adjacent_no_overlap
SYN-P0187,MS-123301331-506107,0.0,0.0,6.922,adjacent_no_overlap
SYN-P0187,MS-123301331-531419,0.368438,91.2326,0.0,crosses_boundary
SYN-P0188,MS-123301331-197856,0.293374,409.4112,0.0,crosses_boundary
SYN-P0188,MS-123301331-395940,1.0,96.659,0.0,within_parcel
SYN-P0189,MS-123301331-310292,0.085933,40.7077,0.0,crosses_boundary
SYN-P0189,MS-123301331-399203,1.0,173.2793,0.0,within_parcel
SYN-P0189,MS-123301331-471195,0.000245,0.1867,0.0,partial_overlap
SYN-P0189,MS-123301331-474400,0.0,0.0,8.356,adjacent_no_overlap
SYN-P0189,MS-123301331-522117,0.027528,6.6747,0.0,crosses_boundary
SYN-P0189,MS-123301331-618545,0.278644,685.3425,0.0,crosses_boundary
SYN-P0190,MS-123301331-204314,0.0,0.0,8.009,adjacent_no_overlap
SYN-P0190,MS-123301331-367530,0.0,0.0,1.075,adjacent_no_overlap
SYN-P0190,MS-123301331-405609,0.825464,732.9397,0.0,crosses_boundary
SYN-P0190,MS-123301331-499637,0.0,0.0,6.885,adjacent_no_overlap
SYN-P0190,MS-123301331-556862,0.315569,92.7361,0.0,crosses_boundary
SYN-P0191,MS-123301331-248500,0.001201,1.5781,0.0,crosses_boundary
SYN-P0191,MS-123301331-364380,0.178623,210.701,0.0,crosses_boundary
SYN-P0191,MS-123301331-405632,0.897294,845.5296,0.0,crosses_boundary
SYN-P0191,MS-123301331-412089,0.0,0.0,4.296,adjacent_no_overlap
SYN-P0191,MS-123301331-587430,0.0,0.0,9.164,adjacent_no_overlap
SYN-P0191,MS-123301331-590285,0.0,0.0,2.587,adjacent_no_overlap
SYN-P0191,MS-123301331-64389,0.0,0.0,9.884,adjacent_no_overlap
SYN-P0192,MS-123301331-248161,0.911482,43.6574,0.0,crosses_boundary
SYN-P0192,MS-123301331-408912,1.0,34.637,0.0,within_parcel
SYN-P0192,MS-123301331-593045,0.175746,5053.2169,0.0,crosses_boundary
SYN-P0193,MS-123301331-103247,0.0,0.0,2.101,adjacent_no_overlap
SYN-P0193,MS-123301331-23269,0.0,0.0,5.259,adjacent_no_overlap
SYN-P0193,MS-123301331-364380,0.07944,93.707,0.0,crosses_boundary
SYN-P0193,MS-123301331-405632,0.050188,47.2925,0.0,crosses_boundary
SYN-P0193,MS-123301331-412089,0.777167,688.3924,0.0,crosses_boundary
SYN-P0193,MS-123301331-587430,0.551475,306.0755,0.0,crosses_boundary
SYN-P0193,MS-123301331-590285,0.0,0.0,1.229,adjacent_no_overlap
SYN-P0194,MS-123301331-26888,0.0,0.0,3.244,adjacent_no_overlap
SYN-P0194,MS-123301331-4035,0.0,0.0,3.954,adjacent_no_overlap
SYN-P0194,MS-123301331-415258,0.659571,181.9883,0.0,crosses_boundary
SYN-P0194,MS-123301331-418312,0.007889,2.9403,0.0,crosses_boundary
SYN-P0194,MS-123301331-465345,0.0,0.0,0.016,adjacent_no_overlap
SYN-P0195,MS-123301331-154059,0.0,0.0,0.826,adjacent_no_overlap
SYN-P0195,MS-123301331-210710,0.0,0.0,5.139,adjacent_no_overlap
SYN-P0195,MS-123301331-418262,0.865136,859.4395,0.0,crosses_boundary
SYN-P0195,MS-123301331-537827,0.0,0.0,5.724,adjacent_no_overlap
SYN-P0195,MS-123301331-541033,0.0,0.0,8.229,adjacent_no_overlap
SYN-P0195,MS-123301331-544173,0.0,0.0,6.811,adjacent_no_overlap
SYN-P0195,MS-123301331-624344,0.287843,86.1452,0.0,crosses_boundary
SYN-P0196,MS-123301331-141465,0.0,0.0,6.141,adjacent_no_overlap
SYN-P0196,MS-123301331-228441,0.0,0.0,2.892,adjacent_no_overlap
SYN-P0196,MS-123301331-33058,0.431777,372.4508,0.0,crosses_boundary
SYN-P0196,MS-123301331-418287,0.732303,488.6934,0.0,crosses_boundary
SYN-P0196,MS-123301331-452830,0.0,0.0,8.531,adjacent_no_overlap
SYN-P0196,MS-123301331-584392,0.0,0.0,1.822,adjacent_no_overlap
SYN-P0197,MS-123301331-418306,1.0,65.9848,0.0,within_parcel
SYN-P0198,MS-123301331-13770,0.0,0.0,7.826,adjacent_no_overlap
SYN-P0198,MS-123301331-221935,0.701121,388.0304,0.0,crosses_boundary
SYN-P0198,MS-123301331-389485,0.0,0.0,6.966,adjacent_no_overlap
SYN-P0198,MS-123301331-4035,0.0,0.0,9.95,adjacent_no_overlap
SYN-P0198,MS-123301331-415258,0.0,0.0,6.289,adjacent_no_overlap
SYN-P0198,MS-123301331-418312,0.582844,217.2345,0.0,crosses_boundary
SYN-P0198,MS-123301331-593023,0.0,0.0,8.545,adjacent_no_overlap
SYN-P0199,MS-123301331-418316,0.98285,231.3291,0.0,partial_overlap
SYN-P0200,MS-123301331-154059,0.0,0.0,5.112,adjacent_no_overlap
SYN-P0200,MS-123301331-204288,0.0,0.0,4.366,adjacent_no_overlap
SYN-P0200,MS-123301331-418262,0.0,0.0,3.635,adjacent_no_overlap
SYN-P0200,MS-123301331-424453,0.977098,314.668,0.0,crosses_boundary
SYN-P0200,MS-123301331-537827,0.0,0.0,8.286,adjacent_no_overlap
SYN-P0200,MS-123301331-544173,0.204605,288.787,0.0,crosses_boundary
SYN-P0201,MS-123301331-35959,0.794911,1101.9693,0.0,partial_overlap
SYN-P0201,MS-123301331-424515,1.0,35.3948,0.0,within_parcel
SYN-P0201,MS-123301331-443105,0.0,0.0,4.014,adjacent_no_overlap
SYN-P0201,MS-123301331-581252,0.0,0.0,7.636,adjacent_no_overlap
SYN-P0201,MS-123301331-90473,0.005774,2.6501,0.0,crosses_boundary
SYN-P0202,MS-123301331-427622,0.919552,432.0196,0.0,crosses_boundary
SYN-P0202,MS-123301331-433742,0.004819,5.8024,0.0,crosses_boundary
SYN-P0202,MS-123301331-467984,0.0,0.0,1.068,adjacent_no_overlap
SYN-P0202,MS-123301331-522113,0.004582,2.6272,0.0,crosses_boundary
SYN-P0202,MS-123301331-624349,0.0,0.0,5.158,adjacent_no_overlap
SYN-P0203,MS-123301331-121883,0.033088,3.5559,0.0,crosses_boundary
SYN-P0203,MS-123301331-121885,0.063545,24.5675,0.0,crosses_boundary
SYN-P0203,MS-123301331-248500,0.0,0.0,6.355,adjacent_no_overlap
SYN-P0203,MS-123301331-399226,0.425371,137.2938,0.0,crosses_boundary
SYN-P0203,MS-123301331-427646,0.953529,120.8645,0.0,crosses_boundary
SYN-P0203,MS-123301331-609034,0.050422,21.6663,0.0,crosses_boundary
SYN-P0204,MS-123301331-361154,0.559174,325.5975,0.0,crosses_boundary
SYN-P0204,MS-123301331-430574,0.582047,602.774,0.0,crosses_boundary
SYN-P0204,MS-123301331-477608,0.0,0.0,2.546,adjacent_no_overlap
SYN-P0205,MS-123301331-254456,0.0,0.0,4.932,adjacent_no_overlap
SYN-P0205,MS-123301331-427622,0.0,0.0,3.928,adjacent_no_overlap
SYN-P0205,MS-123301331-433742,0.974634,1173.6247,0.0,crosses_boundary
SYN-P0205,MS-123301331-571624,0.0,0.0,6.357,adjacent_no_overlap
SYN-P0205,MS-123301331-627466,0.012235,20.7389,0.0,crosses_boundary
SYN-P0206,MS-123301331-154059,0.792596,492.5186,0.0,crosses_boundary
SYN-P0206,MS-123301331-279968,0.518675,144.9864,0.0,crosses_boundary
SYN-P0206,MS-123301331-367522,0.0,0.0,3.538,adjacent_no_overlap
SYN-P0206,MS-123301331-418262,0.0,0.0,5.054,adjacent_no_overlap
SYN-P0206,MS-123301331-436791,1.0,91.4723,0.0,within_parcel
SYN-P0206,MS-123301331-487062,0.0,0.0,4.214,adjacent_no_overlap
SYN-P0206,MS-123301331-541033,0.0,0.0,8.221,adjacent_no_overlap
SYN-P0206,MS-123301331-590264,0.0,0.0,7.166,adjacent_no_overlap
SYN-P0207,MS-123301331-127470,0.0,0.0,2.72,adjacent_no_overlap
SYN-P0207,MS-123301331-341845,0.0,0.0,0.502,adjacent_no_overlap
SYN-P0207,MS-123301331-436844,0.939328,237.4625,0.0,partial_overlap
SYN-P0207,MS-123301331-571681,0.0,0.0,2.019,adjacent_no_overlap
SYN-P0207,MS-123301331-624401,0.000428,0.346,0.0,partial_overlap
SYN-P0208,MS-123301331-351419,0.135792,152.7594,0.0,crosses_boundary
SYN-P0208,MS-123301331-433742,0.0,0.0,5.297,adjacent_no_overlap
SYN-P0208,MS-123301331-440046,0.726962,982.6953,0.0,crosses_boundary
SYN-P0208,MS-123301331-556854,0.0,0.0,7.571,adjacent_no_overlap
SYN-P0208,MS-123301331-627466,0.055983,94.8961,0.0,crosses_boundary
SYN-P0209,MS-123301331-16659,0.0,0.0,0.102,adjacent_no_overlap
SYN-P0209,MS-123301331-172954,0.0,0.0,9.32,adjacent_no_overlap
SYN-P0209,MS-123301331-402401,0.0,0.0,1.941,adjacent_no_overlap
SYN-P0209,MS-123301331-433749,0.0,0.0,2.239,adjacent_no_overlap
SYN-P0209,MS-123301331-440049,0.862825,128.2738,0.0,partial_overlap
SYN-P0209,MS-123301331-440050,0.061653,15.5327,0.0,crosses_boundary
SYN-P0209,MS-123301331-443057,0.0,0.0,5.52,adjacent_no_overlap
SYN-P0209,MS-123301331-462326,0.0,0.0,6.1,adjacent_no_overlap
SYN-P0209,MS-123301331-499637,0.0,0.0,2.131,adjacent_no_overlap
SYN-P0209,MS-123301331-70919,0.674546,109.5424,0.0,crosses_boundary
SYN-P0210,MS-123301331-159930,0.0,0.0,9.641,adjacent_no_overlap
SYN-P0210,MS-123301331-16659,0.988736,172.4498,0.0,crosses_boundary
SYN-P0210,MS-123301331-402401,0.0,0.0,4.643,adjacent_no_overlap
SYN-P0210,MS-123301331-433749,0.513476,602.491,0.0,crosses_boundary
SYN-P0210,MS-123301331-440049,0.0,0.0,1.614,adjacent_no_overlap
SYN-P0210,MS-123301331-440050,0.937479,236.186,0.0,crosses_boundary
SYN-P0210,MS-123301331-456037,0.0,0.0,4.405,adjacent_no_overlap
SYN-P0210,MS-123301331-462326,0.0466,8.7635,0.0,crosses_boundary
SYN-P0210,MS-123301331-627466,0.0,0.0,6.883,adjacent_no_overlap
SYN-P0210,MS-123301331-70919,0.22494,36.529,0.0,crosses_boundary
SYN-P0211,MS-123301331-159930,0.559177,834.1402,0.0,crosses_boundary
SYN-P0211,MS-123301331-215469,0.105177,160.2407,0.0,crosses_boundary
SYN-P0211,MS-123301331-348201,0.078033,209.8475,0.0,crosses_boundary
SYN-P0211,MS-123301331-433749,0.0,0.0,7.864,adjacent_no_overlap
SYN-P0211,MS-123301331-440057,1.0,204.5469,0.0,within_parcel
SYN-P0212,MS-123301331-103247,0.0,0.0,3.121,adjacent_no_overlap
SYN-P0212,MS-123301331-23269,0.0,0.0,4.949,adjacent_no_overlap
SYN-P0212,MS-123301331-376901,0.0,0.0,5.077,adjacent_no_overlap
SYN-P0212,MS-123301331-412089,0.0,0.0,5.894,adjacent_no_overlap
SYN-P0212,MS-123301331-440069,0.834441,458.523,0.0,crosses_boundary
SYN-P0212,MS-123301331-627486,0.0,0.0,1.38,adjacent_no_overlap
SYN-P0213,MS-123301331-332730,0.000544,0.1256,0.0,partial_overlap
SYN-P0213,MS-123301331-392693,0.469802,713.1061,0.0,crosses_boundary
SYN-P0213,MS-123301331-440090,1.0,12.2764,0.0,within_parcel
SYN-P0213,MS-123301331-509409,0.007125,1.3747,0.0,partial_overlap
SYN-P0213,MS-123301331-581241,0.0,0.0,1.621,adjacent_no_overlap
SYN-P0213,MS-123301331-64178,0.0,0.0,5.155,adjacent_no_overlap
SYN-P0214,MS-123301331-102972,0.001013,0.2432,0.0,partial_overlap
SYN-P0214,MS-123301331-341845,0.329128,465.4345,0.0,crosses_boundary
SYN-P0214,MS-123301331-440101,0.991103,199.8847,0.0,crosses_boundary
SYN-P0214,MS-123301331-443105,0.0,0.0,5.306,adjacent_no_overlap
SYN-P0214,MS-123301331-571681,0.0,0.0,1.506,adjacent_no_overlap
SYN-P0215,MS-123301331-185662,0.473538,79.7224,0.0,partial_overlap
SYN-P0215,MS-123301331-197938,0.493612,2315.1564,0.0,crosses_boundary
SYN-P0215,MS-123301331-204432,0.529505,128.4935,0.0,crosses_boundary
SYN-P0215,MS-123301331-242654,0.631192,93.5113,0.0,partial_overlap
SYN-P0215,MS-123301331-316817,0.000768,0.2608,0.0,partial_overlap
SYN-P0215,MS-123301331-440106,0.85841,4020.4054,0.0,crosses_boundary
SYN-P0215,MS-123301331-627529,0.866849,211.9773,0.0,partial_overlap
SYN-P0216,MS-123301331-109171,0.004438,6.4788,0.0,crosses_boundary
SYN-P0216,MS-123301331-241461,0.0,0.0,8.108,adjacent_no_overlap
SYN-P0216,MS-123301331-443044,0.986417,945.8541,0.0,crosses_boundary
SYN-P0216,MS-123301331-83695,0.004202,4.1903,0.0,crosses_boundary
SYN-P0217,MS-123301331-147156,0.0,0.0,2.326,adjacent_no_overlap
SYN-P0217,MS-123301331-172954,0.041028,21.7471,0.0,crosses_boundary
SYN-P0217,MS-123301331-33022,0.0,0.0,4.265,adjacent_no_overlap
SYN-P0217,MS-123301331-367530,0.0,0.0,6.795,adjacent_no_overlap
SYN-P0217,MS-123301331-440049,0.0,0.0,9.481,adjacent_no_overlap
SYN-P0217,MS-123301331-443057,0.995989,279.1481,0.0,partial_overlap
SYN-P0217,MS-123301331-70919,0.022242,3.612,0.0,crosses_boundary
SYN-P0218,MS-123301331-103287,0.0,0.0,2.813,adjacent_no_overlap
SYN-P0218,MS-123301331-109334,0.909576,155.5654,0.0,crosses_boundary
SYN-P0218,MS-123301331-147889,0.0,0.0,3.468,adjacent_no_overlap
SYN-P0218,MS-123301331-154169,0.158043,68.4398,0.0,crosses_boundary
SYN-P0218,MS-123301331-310328,0.0,0.0,8.316,adjacent_no_overlap
SYN-P0218,MS-123301331-443100,1.0,192.6527,0.0,within_parcel
SYN-P0218,MS-123301331-581245,0.293722,239.0358,0.0,crosses_boundary
SYN-P0219,MS-123301331-215469,0.134072,204.262,0.0,crosses_boundary
SYN-P0219,MS-123301331-228441,0.0,0.0,3.678,adjacent_no_overlap
SYN-P0219,MS-123301331-41977,0.017342,11.4568,0.0,crosses_boundary
SYN-P0219,MS-123301331-446355,0.823021,331.9291,0.0,crosses_boundary
SYN-P0219,MS-123301331-462333,0.0,0.0,7.408,adjacent_no_overlap
SYN-P0219,MS-123301331-58204,0.0,0.0,2.077,adjacent_no_overlap
SYN-P0220,MS-123301331-121885,0.565467,218.6175,0.0,crosses_boundary
SYN-P0220,MS-123301331-172994,0.027464,11.7122,0.0,crosses_boundary
SYN-P0220,MS-123301331-204352,0.0,0.0,5.73,adjacent_no_overlap
SYN-P0220,MS-123301331-241517,0.068239,16.9858,0.0,crosses_boundary
SYN-P0220,MS-123301331-285357,0.0,0.0,7.516,adjacent_no_overlap
SYN-P0220,MS-123301331-399226,0.574629,185.4683,0.0,crosses_boundary
SYN-P0220,MS-123301331-42001,0.574073,137.4739,0.0,partial_overlap
SYN-P0220,MS-123301331-446364,0.578318,102.4117,0.0,crosses_boundary
SYN-P0220,MS-123301331-449545,1.0,154.0234,0.0,within_parcel
SYN-P0220,MS-123301331-52146,0.190035,100.2773,0.0,partial_overlap
SYN-P0220,MS-123301331-609034,0.0,0.0,8.752,adjacent_no_overlap
SYN-P0220,MS-123301331-64415,0.0,0.0,8.573,adjacent_no_overlap
SYN-P0221,MS-123301331-141465,0.154111,89.9868,0.0,crosses_boundary
SYN-P0221,MS-123301331-418287,0.022133,14.7703,0.0,crosses_boundary
SYN-P0221,MS-123301331-452830,0.971822,120.9186,0.0,partial_overlap
SYN-P0222,MS-123301331-159930,0.0,0.0,3.486,adjacent_no_overlap
SYN-P0222,MS-123301331-16659,0.00597,1.0413,0.0,crosses_boundary
SYN-P0222,MS-123301331-433749,0.426059,499.92,0.0,crosses_boundary
SYN-P0222,MS-123301331-440050,0.0,0.0,6.381,adjacent_no_overlap
SYN-P0222,MS-123301331-456037,0.976286,453.7531,0.0,partial_overlap
SYN-P0222,MS-123301331-627466,0.041767,70.7984,0.0,crosses_boundary
SYN-P0223,MS-123301331-115588,0.0,0.0,5.989,adjacent_no_overlap
SYN-P0223,MS-123301331-121837,0.765873,225.4806,0.0,crosses_boundary
SYN-P0223,MS-123301331-197856,0.0,0.0,3.257,adjacent_no_overlap
SYN-P0223,MS-123301331-204343,0.0,0.0,6.726,adjacent_no_overlap
SYN-P0223,MS-123301331-217092,0.0,0.0,6.528,adjacent_no_overlap
SYN-P0223,MS-123301331-301266,0.705089,314.5144,0.0,crosses_boundary
SYN-P0223,MS-123301331-459218,1.0,243.4591,0.0,within_parcel
SYN-P0223,MS-123301331-499640,0.004238,1.0662,0.0,crosses_boundary
SYN-P0224,MS-123301331-185546,0.0,0.0,9.649,adjacent_no_overlap
SYN-P0224,MS-123301331-215469,0.614265,935.8504,0.0,crosses_boundary
SYN-P0224,MS-123301331-41977,8e-05,0.0527,0.0,partial_overlap
SYN-P0224,MS-123301331-446355,0.0,0.0,9.229,adjacent_no_overlap
SYN-P0224,MS-123301331-462333,0.90015,443.3301,0.0,crosses_boundary
SYN-P0224,MS-123301331-605828,0.0,0.0,7.757,adjacent_no_overlap
SYN-P0225,MS-123301331-153502,0.029627,13.8072,0.0,crosses_boundary
SYN-P0225,MS-123301331-197856,0.14532,202.7979,0.0,crosses_boundary
SYN-P0225,MS-123301331-204343,0.0,0.0,5.337,adjacent_no_overlap
SYN-P0225,MS-123301331-462334,0.392786,45.6579,0.0,partial_overlap
SYN-P0225,MS-123301331-47653,0.0,0.0,1.578,adjacent_no_overlap
SYN-P0225,MS-123301331-77134,0.518827,68.7936,0.0,crosses_boundary
SYN-P0226,MS-123301331-109228,0.0,0.0,6.386,adjacent_no_overlap
SYN-P0226,MS-123301331-367522,0.203018,226.8451,0.0,crosses_boundary
SYN-P0226,MS-123301331-465310,1.0,84.9133,0.0,within_parcel
SYN-P0226,MS-123301331-487062,0.0,0.0,5.718,adjacent_no_overlap
SYN-P0226,MS-123301331-571624,0.0,0.0,7.045,adjacent_no_overlap
SYN-P0227,MS-123301331-26888,0.0,0.0,6.366,adjacent_no_overlap
SYN-P0227,MS-123301331-4035,0.0,0.0,4.834,adjacent_no_overlap
SYN-P0227,MS-123301331-415258,0.0,0.0,1.161,adjacent_no_overlap
SYN-P0227,MS-123301331-465345,0.969161,330.7963,0.0,crosses_boundary
SYN-P0227,MS-123301331-471237,0.0,0.0,5.683,adjacent_no_overlap
SYN-P0227,MS-123301331-52172,0.0,0.0,9.892,adjacent_no_overlap
SYN-P0227,MS-123301331-58246,0.0,0.0,6.847,adjacent_no_overlap
SYN-P0228,MS-123301331-109228,0.0,0.0,4.924,adjacent_no_overlap
SYN-P0228,MS-123301331-427622,0.042524,19.9784,0.0,crosses_boundary
SYN-P0228,MS-123301331-467984,1.0,288.5766,0.0,within_parcel
SYN-P0229,MS-123301331-20306,0.0,0.0,5.288,adjacent_no_overlap
SYN-P0229,MS-123301331-307395,0.158667,73.5748,0.0,crosses_boundary
SYN-P0229,MS-123301331-402394,0.012082,3.8717,0.0,crosses_boundary
SYN-P0229,MS-123301331-471195,0.901769,685.6285,0.0,partial_overlap
SYN-P0229,MS-123301331-522117,0.0,0.0,9.953,adjacent_no_overlap
SYN-P0229,MS-123301331-571627,0.0,0.0,0.684,adjacent_no_overlap
SYN-P0229,MS-123301331-57919,0.0,0.0,6.558,adjacent_no_overlap
SYN-P0230,MS-123301331-430574,0.081537,84.4403,0.0,crosses_boundary
SYN-P0230,MS-123301331-443044,0.004585,4.3962,0.0,crosses_boundary
SYN-P0230,MS-123301331-474396,0.967286,263.7227,0.0,partial_overlap
SYN-P0231,MS-123301331-217074,0.0,0.0,1.246,adjacent_no_overlap
SYN-P0231,MS-123301331-279683,0.0,0.0,7.636,adjacent_no_overlap
SYN-P0231,MS-123301331-33016,0.0,0.0,8.566,adjacent_no_overlap
SYN-P0231,MS-123301331-474400,0.997394,639.6085,0.0,partial_overlap
SYN-P0231,MS-123301331-618545,0.196752,483.9229,0.0,crosses_boundary
SYN-P0232,MS-123301331-128425,0.0,0.0,0.493,adjacent_no_overlap
SYN-P0232,MS-123301331-210732,0.0,0.0,6.712,adjacent_no_overlap
SYN-P0232,MS-123301331-313586,0.0,0.0,6.589,adjacent_no_overlap
SYN-P0232,MS-123301331-364367,0.0,0.0,8.784,adjacent_no_overlap
SYN-P0232,MS-123301331-367530,0.000305,0.4582,0.0,partial_overlap
SYN-P0232,MS-123301331-39568,0.0,0.0,7.655,adjacent_no_overlap
SYN-P0232,MS-123301331-474401,0.830246,1489.62,0.0,crosses_boundary
SYN-P0232,MS-123301331-502885,0.0,0.0,4.538,adjacent_no_overlap
SYN-P0233,MS-123301331-159930,0.076857,114.6498,0.0,crosses_boundary
SYN-P0233,MS-123301331-348201,0.254271,683.7891,0.0,crosses_boundary
SYN-P0233,MS-123301331-39592,0.0,0.0,7.207,adjacent_no_overlap
SYN-P0233,MS-123301331-433749,0.015,17.6008,0.0,crosses_boundary
SYN-P0233,MS-123301331-474409,1.0,95.5996,0.0,within_parcel
SYN-P0233,MS-123301331-493460,0.18631,96.7686,0.0,crosses_boundary
SYN-P0233,MS-123301331-544190,0.0,0.0,7.157,adjacent_no_overlap
SYN-P0234,MS-123301331-361154,0.144968,84.4122,0.0,crosses_boundary
SYN-P0234,MS-123301331-430574,0.16142,167.1682,0.0,crosses_boundary
SYN-P0234,MS-123301331-477608,1.0,28.9303,0.0,within_parcel
SYN-P0234,MS-123301331-621518,0.159294,78.5411,0.0,crosses_boundary
SYN-P0235,MS-123301331-254456,0.0,0.0,4.572,adjacent_no_overlap
SYN-P0235,MS-123301331-329449,0.0,0.0,1.59,adjacent_no_overlap
SYN-P0235,MS-123301331-433742,0.020546,24.7414,0.0,crosses_boundary
SYN-P0235,MS-123301331-480769,0.992058,222.1325,0.0,partial_overlap
SYN-P0235,MS-123301331-571624,0.254533,419.3453,0.0,crosses_boundary
SYN-P0236,MS-123301331-215469,0.0,0.0,1.827,adjacent_no_overlap
SYN-P0236,MS-123301331-228445,0.087998,133.0452,0.0,crosses_boundary
SYN-P0236,MS-123301331-348201,0.231319,622.0642,0.0,crosses_boundary
SYN-P0236,MS-123301331-392668,0.0,0.0,0.572,adjacent_no_overlap
SYN-P0236,MS-123301331-480779,0.983345,618.6269,0.0,partial_overlap
SYN-P0236,MS-123301331-531419,0.0,0.0,9.969,adjacent_no_overlap
SYN-P0237,MS-123301331-285381,0.177715,606.4817,0.0,crosses_boundary
SYN-P0237,MS-123301331-298186,0.046101,330.0556,0.0,crosses_boundary
SYN-P0237,MS-123301331-480827,0.521818,37.1893,0.0,partial_overlap
SYN-P0237,MS-123301331-499689,0.0,0.0,3.864,adjacent_no_overlap
SYN-P0237,MS-123301331-615369,0.0,0.0,8.711,adjacent_no_overlap
SYN-P0238,MS-123301331-154079,0.0,0.0,0.642,adjacent_no_overlap
SYN-P0238,MS-123301331-198547,0.0,0.0,2.337,adjacent_no_overlap
SYN-P0238,MS-123301331-310292,0.049861,23.62,0.0,crosses_boundary
